id,platform,name,author,influence_rating,confidence,needs_enrichment,category,time_slice,url
397,SegmentFault,人工智能 - 智能体时代的数据飞轮：Agentic小模型的迭代进化 - 阿里云大数据AI技术 - SegmentFault 思否,segmentfault.com,unknown,medium,True,self_evolving_agent,2026-05,https://segmentfault.com/a/1190000047707856
398,SegmentFault,人工智能 - 让 AI 智能体学会自我进化：Agent Lightning 实战入门 - deephub - SegmentFault 思否,blog.segmentfault.com,unknown,medium,True,self_evolving_agent,2026-05,http://blog.segmentfault.com/a/1190000047586085
399,SegmentFault,人工智能 - 通义 DeepResearch：开源 AI 智能体的新纪元 - 个人文章 - SegmentFault 思否,segmentfault.com,unknown,medium,True,self_evolving_agent,2026-05,https://segmentfault.com/a/1190000047558405
400,SegmentFault,基于反馈循环的自我进化AI智能体：原理、架构与代码实现,segmentfault.com,unknown,medium,True,self_evolving_agent,2026-05,https://segmentfault.com/a/1190000047438388
401,SegmentFault,打造自主学习的AI Agent：强化学习+LangGraph代码示例,segmentfault.com,unknown,medium,True,self_evolving_agent,2026-05,https://segmentfault.com/a/1190000047308037
402,Substack,A Survey of Self-Evolving Agents: On Path to Artificial Super Intelligence,Substack author,newsletter_author,medium,True,self_evolving_agent,2026-05,https://arxiviq.substack.com/p/a-survey-of-self-evolving-agents
403,Substack,AlphaEvolve: Google DeepMind’s Self-Improving Coding Agent,Substack author,newsletter_author,medium,True,self_evolving_agent,2026-05,https://marcovcsiliconvalley.substack.com/p/alphaevolve-google-deepminds-self
404,Substack,Building A Self Evolving Agent - by Dan Raine,Substack author,newsletter_author,medium,True,self_evolving_agent,2026-05,https://danraine.substack.com/p/building-a-self-evolving-agent
405,Substack,Building Self-Improving LLM Agents: Paths Toward Lifelong Learning,Substack author,newsletter_author,medium,True,self_evolving_agent,2026-05,https://vsanimator.substack.com/p/building-self-improving-llm-agents
406,Substack,"Creating Avi, The Agent That Evolved Itself - by Dan Raine",Substack author,newsletter_author,medium,True,self_evolving_agent,2026-05,https://danraine.substack.com/p/creating-avi-the-agent-that-evolved
407,Substack,Gödel Agent - by Grigory Sapunov - Gonzo ML,Substack author,newsletter_author,medium,True,self_evolving_agent,2026-05,https://gonzoml.substack.com/p/godel-agent
408,Substack,How to Build Self-Improving Coding Agents: Part 1 of 3,Substack author,newsletter_author,medium,True,self_evolving_agent,2026-05,https://dspn.substack.com/p/how-to-build-self-improving-coding
409,Substack,Hyperagents - ArXivIQ,Substack author,newsletter_author,medium,True,self_evolving_agent,2026-05,https://arxiviq.substack.com/p/hyperagents
410,Substack,Inside Hermes Agent: How a Self-Improving AI Agent Actually Works,Substack author,newsletter_author,medium,True,self_evolving_agent,2026-05,https://mranand.substack.com/p/inside-hermes-agent-how-a-self-improving
411,Substack,Meta's Hyperagents & Self-Correcting Agents,Substack author,newsletter_author,medium,True,tutorial_or_implementation,2026-05,https://jdsemrau.substack.com/p/hyperagents-and-self-correcting-systems
412,Substack,MetaClaw: Just Talk -- An Agent That Meta-Learns and Evolves in the Wild,Substack author,newsletter_author,medium,True,self_evolving_agent,2026-05,https://arxiviq.substack.com/p/metaclaw-just-talk-an-agent-that
413,Substack,Stateful agents for recursive self-improvement,Substack author,newsletter_author,medium,True,tutorial_or_implementation,2026-05,https://kldiv.substack.com/p/stateful-agents-for-recursive-self
414,Substack,The Self-Evolving Agent - by Micheal Lanham,Substack author,newsletter_author,medium,True,self_evolving_agent,2026-05,https://micheallanham.substack.com/p/the-self-evolving-agent
415,Substack,Understanding and Architecting Self-Correcting Agents,Substack author,newsletter_author,medium,True,agent_discussion_resource,2026-05,https://micheallanham.substack.com/p/understanding-and-architecting-self
416,Substack,"elvis (@elvissaravia): ""// Self-Evolving Agent Protocol //",Substack author,newsletter_author,medium,True,self_evolving_agent,2026-05,https://substack.com/@elvissaravia/note/c-245093946
417,Substack,whatresearchsays #13: Can your Agents Learn Like Humans?,Substack author,newsletter_author,medium,True,tutorial_or_implementation,2026-05,https://open.substack.com/pub/whatresearchsays/p/whatresearchsays-13-can-your-agents
418,Tencent Cloud Dev,2025年AI智能体开发完全指南：10个GitHub顶级教程资源助你从入门 ...,腾讯云开发者作者,cn_vendor_expert,medium,True,tutorial_or_implementation,2026-05,https://cloud.tencent.com/developer/article/2557199
419,Tencent Cloud Dev,AI Agent 错误修正全流程：Self-Reflect、Critic、Tool Feedback 的协同机制-腾讯云开发者社区-腾讯云,腾讯云开发者作者,cn_vendor_expert,medium,True,self_evolving_agent,2026-05,https://cloud.tencent.com/developer/article/2599386
420,Tencent Cloud Dev,Agent记忆模块：让大模型“记住”你，还能省Token！-腾讯云开发者社区-腾讯云,腾讯云开发者作者,cn_vendor_expert,medium,True,agent_discussion_resource,2026-05,https://developer.cloud.tencent.com/article/2640506
421,Tencent Cloud Dev,Reflexion：让AI智能体学会反思的神奇技术 - 腾讯云,腾讯云开发者作者,cn_vendor_expert,medium,True,self_evolving_agent,2026-05,https://cloud.tencent.com/developer/article/2563429
422,Tencent Cloud Dev,一篇自进化Agents技术最新综述：迈向人工超级智能 - 腾讯云开发者社区-腾讯云,腾讯云开发者作者,cn_vendor_expert,medium,True,self_evolving_agent,2026-05,https://developer.cloud.tencent.com/news/2831538
423,Tencent Cloud Dev,为什么AI智能体需要工作流 - 腾讯云,腾讯云开发者作者,cn_vendor_expert,medium,True,agent_discussion_resource,2026-05,https://cloud.tencent.com/developer/article/2581296
424,Tencent Cloud Dev,"从73.7到89.5，HALO 智能体用""轨迹分析""实现了递归自我进化-腾讯云开发者社区-腾讯云",腾讯云开发者作者,cn_vendor_expert,medium,True,self_evolving_agent,2026-05,https://developer.cloud.tencent.com/article/2665246
425,Tencent Cloud Dev,从生成到行动：人工智能“智能体”应用的技术演进与治理新框架-腾讯云开发者社区-腾讯云,腾讯云开发者作者,cn_vendor_expert,medium,True,self_evolving_agent,2026-05,https://cloud.tencent.com/developer/article/2629342
426,Tencent Cloud Dev,从零构建能自我优化的AI Agent：Reflection和Reflexion机制对比详解与实现-腾讯云开发者社区-腾讯云,腾讯云开发者作者,cn_vendor_expert,medium,True,self_evolving_agent,2026-05,https://cloud.tencent.com/developer/article/2588362
427,Tencent Cloud Dev,基于反馈循环的自我进化AI智能体：原理、架构与代码实现 - 腾讯云,腾讯云开发者作者,cn_vendor_expert,medium,True,self_evolving_agent,2026-05,https://cloud.tencent.com/developer/article/2607774
428,Tencent Cloud Dev,基于反馈循环的自我进化AI智能体：原理、架构与代码实现-腾讯云开发者社区-腾讯云,腾讯云开发者作者,cn_vendor_expert,medium,True,self_evolving_agent,2026-05,https://cloud.tencent.com.cn/developer/article/2607774?policyId=1004
429,Tencent Cloud Dev,成熟的编程智能体，已经学会升级自己的系统了 - 腾讯云开发者社区-腾讯云,腾讯云开发者作者,cn_vendor_expert,medium,True,self_evolving_agent,2026-05,https://cloud.tencent.com/developer/news/2514445
430,Tencent Cloud Dev,打通智能体「自我进化」全流程！复旦推出通用智能体平台AgentGym-腾讯云开发者社区-腾讯云,腾讯云开发者作者,cn_vendor_expert,medium,True,self_evolving_agent,2026-05,https://cloud.tencent.com/developer/article/2428775
431,Tencent Cloud Dev,智能体框架：11 个顶级AI Agent 框架！ - 腾讯云,腾讯云开发者作者,cn_vendor_expert,medium,True,self_evolving_agent,2026-05,https://cloud.tencent.com/developer/article/2536641
432,Tencent Cloud Dev,深度解析OpenClaw自主智能体的核心技术-腾讯云开发者社区-腾讯云,腾讯云开发者作者,cn_vendor_expert,medium,True,self_evolving_agent,2026-05,https://cloud.tencent.com/developer/article/2627166
433,Tencent Cloud Dev,给 OpenClaw 装了一套“学习系统”：Self-Improving + AutoSkill，Agent 开始自己进化了-腾讯云开发者社区-腾讯云,腾讯云开发者作者,cn_vendor_expert,medium,True,self_evolving_agent,2026-05,https://developer.cloud.tencent.com/article/2639081
434,Tencent Cloud Dev,让 AI 智能体学会自我进化：Agent Lightning 实战入门-腾讯云开发者社区-腾讯云,腾讯云开发者作者,cn_vendor_expert,medium,True,self_evolving_agent,2026-05,https://cloud.tencent.com/developer/article/2631843
435,Tencent Cloud Dev,让Skill自己训练自己：8阶段Loop、3层评测、5维AND门控，从此实现自进化-腾讯云开发者社区-腾讯云,腾讯云开发者作者,cn_vendor_expert,medium,True,self_evolving_agent,2026-05,https://cloud.tencent.com/developer/article/2670634
436,WeChat Official Accounts,Agent｜吴恩达系列之Agentic Workflow,微信公众号作者,cn_media_or_kol,medium,True,agent_discussion_resource,2026-05,https://mp.weixin.qq.com/s/elY7_WOtJgZnkXncsT81Kg
437,WeChat Official Accounts,LLM Agent在交互中学习游戏世界模型和进化行为策略,微信公众号作者,cn_media_or_kol,medium,True,self_evolving_agent,2026-05,https://mp.weixin.qq.com/s/gD4pZc6pvX8f_62uiPJacg
438,WeChat Official Accounts,LLM Agent训练新范式！阿里 AgentEvolver三协同机制，攻克任务稀缺与探索低效难题，性能碾压传统 RL 方法,微信公众号作者,cn_media_or_kol,medium,True,self_evolving_agent,2026-05,https://mp.weixin.qq.com/s/98X1p72PwWboquEaC_79OA
439,WeChat Official Accounts,MiniMax M2.7: 开启模型的自我进化,微信公众号作者,cn_media_or_kol,medium,True,self_evolving_agent,2026-05,https://mp.weixin.qq.com/s/Xfsq8YDP7xkOLzbh1HwdjA
440,WeChat Official Accounts,【LLM】AgentGym：具有自我演化能力的通用LLM agent,微信公众号作者,cn_media_or_kol,medium,True,self_evolving_agent,2026-05,https://mp.weixin.qq.com/s/grUebL3LWNg-MEfc_kHAWw
441,WeChat Official Accounts,从物竞天择到智能进化，首篇自进化智能体综述的ASI之路,微信公众号作者,cn_media_or_kol,medium,True,self_evolving_agent,2026-05,https://mp.weixin.qq.com/s/rKEUDBvdPhCitKXtuBQh0w
442,WeChat Official Accounts,从零构建能自我优化的AI Agent：Reflection和Reflexion机制对比详解与实现,微信公众号作者,cn_media_or_kol,medium,True,self_evolving_agent,2026-05,https://mp.weixin.qq.com/s/Y9m_fmohARH8l_xN3MDxPg
443,WeChat Official Accounts,基础智能体的进展与挑战：自进化机制和构建群体MAS系统,微信公众号作者,cn_media_or_kol,medium,True,self_evolving_agent,2026-05,https://mp.weixin.qq.com/s/ggDZv9x8NITgjQgexGzyDg
444,WeChat Official Accounts,大模型Agent的下一阶段：可自我进化的AI-Agent,微信公众号作者,cn_media_or_kol,medium,True,self_evolving_agent,2026-05,https://mp.weixin.qq.com/s/sWaxQ4NJXTd40dza7_ra8Q
445,WeChat Official Accounts,打通智能体「自我进化」全流程！复旦推出通用智能体平台AgentGym,微信公众号作者,cn_media_or_kol,medium,True,self_evolving_agent,2026-05,https://mp.weixin.qq.com/s/8ztfNka3XGliDayHoUf8IQ
446,WeChat Official Accounts,颠覆！Agent玩游戏竟能“自己教自己”，人类教练要失业？,微信公众号作者,cn_media_or_kol,medium,True,self_evolving_agent,2026-05,https://mp.weixin.qq.com/s/6j73K8fM0PaThk1AKKyYdA
447,Zhihu,AI Agent 入门指南（四）：Memory 记忆机制综述 - 知乎专栏,知乎作者,cn_practitioner,medium,True,self_evolving_agent,2026-05,https://zhuanlan.zhihu.com/p/1995813479794353043
448,Zhihu,Agent 如何“在经验中成长”？深度探讨自进化的关键问题与技术路径,知乎作者,cn_practitioner,medium,True,self_evolving_agent,2026-05,https://zhuanlan.zhihu.com/p/2002341680838378556
449,Zhihu,Agentic Reasoning for Large Language Models 综述：基础、进化与 ...,知乎作者,cn_practitioner,medium,True,agent_discussion_resource,2026-05,https://zhuanlan.zhihu.com/p/1998163875988776128
450,Zhihu,Agent科普：（LLM）和智能体（Agent）的区别 - 知乎,知乎作者,cn_practitioner,medium,True,self_evolving_agent,2026-05,https://zhuanlan.zhihu.com/p/2235270209
451,Zhihu,AutoGLM的出现对agent的意义在什么地方？AI Agent到底有多强？ - 知乎,知乎作者,cn_practitioner,medium,True,self_evolving_agent,2026-05,https://www.zhihu.com/question/1941499767294244766/answer/1941532331904053875
452,Zhihu,GPT-5点赞！八大顶尖机构发布「自进化智能体」全面综述,知乎作者,cn_practitioner,medium,True,self_evolving_agent,2026-05,https://zhuanlan.zhihu.com/p/1941888949057467544
453,Zhihu,Karpathy 2025年AI终极觉醒：我们还没发挥出LLM潜力的10% - 知乎,知乎作者,cn_practitioner,medium,True,self_evolving_agent,2026-05,https://zhuanlan.zhihu.com/p/1986022244682597797
454,Zhihu,MCP、function calling 这两者有什么区别？与AI Agent 是什么关系？ - 知乎,知乎作者,cn_practitioner,medium,True,self_evolving_agent,2026-05,https://www.zhihu.com/question/13800647198/answer/131006147117
455,Zhihu,MiniMax M2.7实测：当 AI 开始自我优化，懂复盘、会纠错、能演进 - 知乎,知乎作者,cn_practitioner,medium,True,self_evolving_agent,2026-05,https://zhuanlan.zhihu.com/p/2018038826556204239
456,Zhihu,【AI Agent研究综述】《基础智能体的进展与挑战——第二部分,知乎作者,cn_practitioner,medium,True,self_evolving_agent,2026-05,https://zhuanlan.zhihu.com/p/1898324809194136213
457,Zhihu,不用研究Hermes！AutoClaw开启自进化 - 知乎,知乎作者,cn_practitioner,medium,True,self_evolving_agent,2026-05,https://zhuanlan.zhihu.com/p/2028404472800355972
458,Zhihu,从代码生成到自主决策：打造一个Coding驱动的“自我编程”Agent,知乎作者,cn_practitioner,medium,True,self_evolving_agent,2026-05,https://zhuanlan.zhihu.com/p/1976280823109010488
459,Zhihu,具身智能奇点已至！超越π*0.6，极佳视界自我进化VLA大模型拿下世界第一 - 知乎,知乎作者,cn_practitioner,medium,True,self_evolving_agent,2026-05,https://zhuanlan.zhihu.com/p/2005983238133400685
460,Zhihu,如何用谷歌开源的Agent Development Kit，打造支持MCP的自用AI Agent？,知乎作者,cn_practitioner,medium,True,self_evolving_agent,2026-05,https://www.zhihu.com/question/1894538053273493568
461,Zhihu,如何看待荣耀Magic8 系列定位首款自进化 AI 原生手机，这些 AI 功能最明显的体验提升在哪？ - 知乎,知乎作者,cn_practitioner,medium,True,self_evolving_agent,2026-05,https://www.zhihu.com/question/1961828951077918674/answer/1961902230094447608
462,Zhihu,如何评价字节扣子推出的Coze Skill？实际使用体验如何？ - 知乎,知乎作者,cn_practitioner,medium,True,self_evolving_agent,2026-05,https://www.zhihu.com/question/1996610627624466108/answer/1998020773584056815
463,Zhihu,字节最火的开源Agent项目，如何思考Agent的自我进化？ - 知乎,知乎作者,cn_practitioner,medium,True,self_evolving_agent,2026-05,https://zhuanlan.zhihu.com/p/2028225211493819048
464,Zhihu,开源 AIAgent 项目 OpenClaw 爆火，重新定价 AI 创业赛道会带来哪些影响？ - 知乎,知乎作者,cn_practitioner,medium,True,self_evolving_agent,2026-05,https://www.zhihu.com/question/2005696281943769594/answer/2012572388273968178
465,Zhihu,当AI 开始自我进化：Hermes Agent 到底改变了什么？ - 知乎专栏,知乎作者,cn_practitioner,medium,True,self_evolving_agent,2026-05,https://zhuanlan.zhihu.com/p/2032842861587252215
466,Zhihu,智能涌现：大语言模型驱动的Agent新范式 - 知乎,知乎作者,cn_practitioner,medium,True,self_evolving_agent,2026-05,https://zhuanlan.zhihu.com/p/1996896859806012889
467,Zhihu,最新综述！从静态模型到终身进化：���进化AI Agent如何重塑未来AI ...,知乎作者,cn_practitioner,medium,True,self_evolving_agent,2026-05,https://zhuanlan.zhihu.com/p/1962163534944274301
468,Zhihu,月之暗面 Kimi 首个 Agent 开启内测，可生成易追溯的万字报告，有哪些技术亮点？ - 知乎,知乎作者,cn_practitioner,medium,True,self_evolving_agent,2026-05,https://www.zhihu.com/question/1919712376204256921/answer/1921622076625781175
469,Zhihu,月之暗面 Kimi 首个 Agent 开启内测，可生成易追溯的万字报告，有哪些技术亮点？ - 知乎,知乎作者,cn_practitioner,medium,True,self_evolving_agent,2026-05,https://www.zhihu.com/question/1919712376204256921/answer/1928418226674598351
470,Zhihu,深入浅出完整解析AI Agent（AI智能体）的核心基础知识 - 知乎专栏,知乎作者,cn_practitioner,medium,True,self_evolving_agent,2026-05,https://zhuanlan.zhihu.com/p/1919046969076195976
471,Zhihu,"深入源码：Hermes Agent 如何实现 ""Self-Improving"" - 知乎",知乎作者,cn_practitioner,medium,True,self_evolving_agent,2026-05,https://zhuanlan.zhihu.com/p/2035359235941384999
472,Zhihu,爱可可AI前沿推介(11.17) - 知乎专栏,知乎作者,cn_practitioner,medium,True,self_evolving_agent,2026-05,https://zhuanlan.zhihu.com/p/1973630586041148247
473,Zhihu,生成式 AI 的发展方向，应当是 Chat 还是 Agent？ - 知乎,知乎作者,cn_practitioner,medium,True,self_evolving_agent,2026-05,https://www.zhihu.com/question/637090848/answer/3534682815
474,Zhihu,空降OpenAI 智能体榜单第一名的FM Agent什么来头，有哪些信息值得关注？ - 知乎,知乎作者,cn_practitioner,medium,True,self_evolving_agent,2026-05,https://www.zhihu.com/question/1967183428639266693/answer/1967261442727191717?share_code=qVmY998drX8g
475,Zhihu,自进化智能体：通往人工智能超智能之路的全面探索 - 知乎专栏,知乎作者,cn_practitioner,medium,True,self_evolving_agent,2026-05,https://zhuanlan.zhihu.com/p/1934028584399402198
476,Zhihu,自进化智能运维Agent：理念、架构与实践 - 知乎,知乎作者,cn_practitioner,medium,True,self_evolving_agent,2026-05,https://zhuanlan.zhihu.com/p/2002030039676524521
477,aas.net.cn,基于多智能体强化学习的流程工业多操作参数协同优化,aas.net.cn,unknown,medium,True,self_evolving_agent,2026-05,https://aas.net.cn/cn/article/doi/10.16383/j.aas.c250308
478,aclanthology.cn,EvoAgentX：一种用于演化代理工作流的自动化框架 - ACL Anthology - 计算语言学协会文献库,aclanthology.cn,unknown,medium,True,self_evolving_agent,2026-05,https://aclanthology.cn/2025.emnlp-demos.47/
479,aegismemory.com,Self-Improving AI Agents: The ACE Pattern Explained | Aegis Memory Blog,aegismemory.com,unknown,medium,True,self_evolving_agent,2026-05,https://www.aegismemory.com/blog/self-improving-ai-agents-ace-pattern/
480,agentconn.com,GenericAgent and EvoMap: How AI Grows Its Own Skill Trees - AgentConn Blog,agentconn.com,unknown,medium,True,self_evolving_agent,2026-05,https://agentconn.com/blog/self-evolving-ai-agents-genericagent-evomap-skill-trees-guide/
481,agentconn.com,"Self-Evolving AI Agents Are Here: MiniMax M2.7, Darwin-Gödel, and the Rise of Self-Improving Models - AgentConn Blog",agentconn.com,unknown,medium,True,self_evolving_agent,2026-05,https://agentconn.com/blog/self-evolving-ai-agents-minimax-m27-darwin-godel-2026/
482,aiorang.com,从零开始构建自进化智能体的心路历程 - 智猩猩,aiorang.com,unknown,medium,True,self_evolving_agent,2026-05,https://aiorang.com/article/avmOhnW.html
483,aipuzi.cn,AgentEvolver：阿里通义开源的AI智能体自主进化框架，赋能自主任务生成与高效策略优化 | AI铺子,aipuzi.cn,unknown,medium,True,self_evolving_agent,2026-05,https://www.aipuzi.cn/ai-news/agentevolver.html
484,alphaxiv.org,EvoFlow: Evolving Diverse Agentic Workflows On The Fly | alphaXiv,alphaxiv.org,unknown,medium,True,self_evolving_agent,2026-05,https://www.alphaxiv.org/overview/2502.07373v1
485,alphaxiv.org,从静态模板到动态运行时图：LLM智能体工作流优化综述 - alphaXiv,alphaxiv.org,unknown,medium,True,self_evolving_agent,2026-05,https://alphaxiv.org/zh/overview/2603.22386v1
486,alphaxiv.org,大语言模型智能体并非总是忠实的自我演化者 - alphaXiv,alphaxiv.org,unknown,medium,True,agent_discussion_resource,2026-05,https://alphaxiv.org/zh/overview/2601.22436v2
487,andela.com,Inside the Architecture of Self-Improving LLM Agents,andela.com,unknown,medium,True,self_evolving_agent,2026-05,https://www.andela.com/blog/inside-the-architecture-of-self-improving-llm-agents-eb6e9
488,apxml.com,LLM 代理记忆：短期与长期,apxml.com,unknown,medium,True,agent_discussion_resource,2026-05,https://apxml.com/zh/courses/multi-agent-llm-systems-design-implementation/chapter-2-architecting-agents-defining-roles/memory-mechanisms-llm-agents
489,arize.com,Multiagent Finetuning: A Conversation with Researcher Yilun Du,arize.com,unknown,medium,True,agent_discussion_resource,2026-05,https://arize.com/blog/multiagent-finetuning-a-conversation-with-researcher-yilun-du/
490,arxiv.org,A Self-Improving Coding Agent,arxiv.org,academic,medium,True,self_evolving_agent,2026-05,https://arxiv.org/html/2504.15228
491,arxiv.org,A Survey of Self-Evolving Agents: On Path to Artificial Super Intelligence,arxiv.org,academic,medium,True,self_evolving_agent,2026-05,https://arxiv.org/html/2507.21046v3
492,arxiv.org,AgentEvolver: Towards Efficient Self-Evolving Agent System,arxiv.org,academic,medium,True,self_evolving_agent,2026-05,https://arxiv.org/html/2511.10395
493,arxiv.org,AgentEvolver: Towards Efficient Self-Evolving Agent System - arXiv,arxiv.org,academic,medium,True,self_evolving_agent,2026-05,https://arxiv.org/abs/2511.10395
494,arxiv.org,EvoMAS: Learning Execution-Time Workflows for Multi-Agent Systems,arxiv.org,academic,medium,True,self_evolving_agent,2026-05,https://arxiv.org/html/2605.08769v1
495,arxiv.org,EvolveR: Self-Evolving LLM Agents through an Experience-Driven Lifecycle,arxiv.org,academic,medium,True,self_evolving_agent,2026-05,https://arxiv.org/html/2510.16079
496,arxiv.org,MAR: Multi-Agent Reflexion Improves Reasoning Abilities in LLMs,arxiv.org,academic,medium,True,agent_framework,2026-05,https://arxiv.org/html/2512.20845v1
497,arxiv.org,Multi-Agent Evolve: LLM Self-Improve through Co-evolution,arxiv.org,academic,medium,True,self_evolving_agent,2026-05,https://arxiv.org/html/2510.23595
498,arxiv.org,N/A,arxiv.org,academic,medium,True,tutorial_or_implementation,2026-05,https://arxiv.org/pdf/2508.16629
499,arxiv.org,N/A,arxiv.org,academic,medium,True,self_evolving_agent,2026-05,https://arxiv.org/pdf/2502.07373
500,arxiv.org,N/A,arxiv.org,academic,medium,True,self_evolving_agent,2026-05,https://arxiv.org/pdf/2604.20714
501,arxiv.org,Optimizing Agentic Workflows using Meta-tools,arxiv.org,academic,medium,True,agent_framework,2026-05,https://arxiv.org/html/2601.22037
502,aws.amazon.com,Agentic AI基础设施实践经验系列（一）：Agent应用开发与 ... - AWS,aws.amazon.com,unknown,medium,True,tutorial_or_implementation,2026-05,https://aws.amazon.com/cn/blogs/china/agentive-ai-infrastructure-practice-series-1/
503,aws.amazon.com,Agentic AI基础设施实践经验系列（三）：Agent记忆模块的最佳实践,aws.amazon.com,unknown,medium,True,agent_framework,2026-05,https://aws.amazon.com/cn/blogs/china/agentic-ai-infrastructure-deep-practice-experience-thinking-series-three-best-practices-for-agent-memory-module/
504,baijiahao.baidu.com,2026年AI Agent开发服务商TOP榜：数商云凭技术沉淀获专业推荐,baijiahao.baidu.com,unknown,medium,True,self_evolving_agent,2026-05,https://baijiahao.baidu.com/s?id=1854704182126223420
505,baijiahao.baidu.com,AI智能体掀起行业风暴，引领未来发展新潮流,baijiahao.baidu.com,unknown,medium,True,self_evolving_agent,2026-05,https://baijiahao.baidu.com/s?for=pc&id=1825737140914519513&wfr=spider
506,baijiahao.baidu.com,Manus能做什么 一句话就能写文章、做PPT、敲代码……,baijiahao.baidu.com,unknown,medium,True,self_evolving_agent,2026-05,https://baijiahao.baidu.com/s?for=pc&id=1825884327347518435&wfr=spider
507,baijiahao.baidu.com,OpenAI发布GPT-5.4：迈向自主智能体的重要一步,baijiahao.baidu.com,unknown,medium,True,self_evolving_agent,2026-05,https://baijiahao.baidu.com/s?id=1858856398551081467
508,baijiahao.baidu.com,一夜爆火的Manus是下一个DeepSeek吗？尚有四大问题待解,baijiahao.baidu.com,unknown,medium,True,self_evolving_agent,2026-05,https://baijiahao.baidu.com/s?for=pc&id=1826164485642443394&wfr=spider
509,baijiahao.baidu.com,人类会被AI“优化”吗？DeepSeek引发“存在之问”,baijiahao.baidu.com,unknown,medium,True,self_evolving_agent,2026-05,https://baijiahao.baidu.com/s?id=1823498105044217324
510,baijiahao.baidu.com,强化学习是人工智能的未来？,baijiahao.baidu.com,unknown,medium,True,self_evolving_agent,2026-05,https://baijiahao.baidu.com/s?id=1651645818884647061
511,baijiahao.baidu.com,政府工作报告首提“深化拓展人工智能+”：专家呼吁以包容审慎监管抢占全球智能体竞争先机,baijiahao.baidu.com,unknown,medium,True,self_evolving_agent,2026-05,https://baijiahao.baidu.com/s?id=1858810410118393950
512,baijiahao.baidu.com,盘点2025AI Agent赛道最值得投资的项目（前十）,baijiahao.baidu.com,unknown,medium,True,self_evolving_agent,2026-05,https://baijiahao.baidu.com/s?id=1821392981770924170
513,baijiahao.baidu.com,通义千问重磅开源Qwen2.5，性能超越Llama,baijiahao.baidu.com,unknown,medium,True,self_evolving_agent,2026-05,https://baijiahao.baidu.com/s?id=1810607097397164247
514,bbs.wps.cn,灵犀Claw实战：从零搭建一个会自我进化的AI Agent（二）实时记忆,bbs.wps.cn,unknown,medium,True,self_evolving_agent,2026-05,https://bbs.wps.cn/topic/87035
515,betteryeah.com,智能体工作流：驱动企业竞争力新飞跃 - BetterYeah AI,betteryeah.com,unknown,medium,True,agent_discussion_resource,2026-05,https://www.betteryeah.com/blog/intelligent-agent-workflow-driving-new-leap-in-enterprise-competitiveness
516,blog.exit.st,How to Build Self-Improving AI Agents with OpenClaw: Complete Guide to the Self-Improving Agent Skill,blog.exit.st,unknown,medium,True,self_evolving_agent,2026-05,https://blog.exit.st/openclaw-self-improving-agent-complete-guide/
517,blog.omnichat.ai,AI Agent 應用指南：AI 代理即服務AaaS 如何落地商業流程與營運升級,blog.omnichat.ai,unknown,medium,True,tutorial_or_implementation,2026-05,https://blog.omnichat.ai/hk/aaas-ai-agent-business-zh/
518,blog.pebblous.ai,AI That Rewrites Itself — Self-Referential Agents | Pebblous,blog.pebblous.ai,unknown,medium,True,self_evolving_agent,2026-05,https://blog.pebblous.ai/project/AgenticAI/hyperagents-self-improve/en/
519,blog.themenonlab.com,Hindsight: Agent Memory That Actually Learns (Not Just Remembers),blog.themenonlab.com,unknown,medium,True,evaluation_benchmark,2026-05,https://blog.themenonlab.com/blog/hindsight-agent-memory-biomimetic-learns
520,botpress.com,AI智能体入门构建指南（2026） - Botpress,botpress.com,unknown,medium,True,tutorial_or_implementation,2026-05,https://botpress.com/zh-cn/blog/build-ai-agent
521,callsphere.ai,Build a Durable AI Agent with Inngest Async Workflows in 2026 | CallSphere Blog,callsphere.ai,unknown,medium,True,tutorial_or_implementation,2026-05,https://callsphere.ai/blog/vw8h-build-ai-agent-inngest-async-workflows-2026
522,callsphere.ai,Building Self-Improving Agent Teams: Agents That Learn from Each Other's Successes and Failures | CallSphere Blog,callsphere.ai,unknown,medium,True,self_evolving_agent,2026-05,https://callsphere.ai/blog/building-self-improving-agent-teams-learn-from-each-other
523,callsphere.ai,LlamaIndex Agentic Workflows: Event-Driven Agents Done Right | CallSphere Blog,callsphere.ai,unknown,medium,True,agent_discussion_resource,2026-05,https://callsphere.ai/blog/td30-fw-llamaindex-agentic-workflows-event-driven-guide
524,chatpaper.ai,多智能体进化：通过协同进化实现大语言模型的自我提升 - ChatPaper.ai,chatpaper.ai,unknown,medium,True,self_evolving_agent,2026-05,https://www.chatpaper.ai/zh/paper/32ed6ad4-7cc3-4596-9dae-be9059045d93
525,chatpaper.ai,自进化智能体研究综述：迈向人工超级智能之路,chatpaper.ai,unknown,medium,True,self_evolving_agent,2026-05,https://www.chatpaper.ai/zh/dashboard/paper/dcb2416b-2f60-42c9-b34e-dba1d10d4cdd
526,chenxutan.com,GenericAgent：3.3K行种子代码如何长成全系统控制能力——自进化AI Agent框架深度解析-程序员茄子,chenxutan.com,unknown,medium,True,self_evolving_agent,2026-05,https://chenxutan.com/d/1938.html
527,cloud.baidu.com,极简开发新范式：20行代码激活AI Agent，重构软件生产逻辑,cloud.baidu.com,unknown,medium,True,self_evolving_agent,2026-05,https://cloud.baidu.com/article/4874258
